Symbol: B6Z19,,,,,,,Study: VOL,
Date Time,Symbol,Open,High,Low,Close,Change,Volume,Open Interest
3/3/2011,B6H11,1.6325,1.6333,1.6251,1.6273,-0.0055,139146,127678
3/4/2011,B6H11,1.6274,1.633,1.622,1.6261,-0.0012,112310,131238
3/7/2011,B6H11,1.6277,1.634,1.6181,1.6199,-0.0062,140990,135828
3/8/2011,B6H11,1.6205,1.6209,1.6123,1.6158,-0.0041,138751,145352
3/9/2011,B6H11,1.6161,1.6244,1.6136,1.6193,0.0035,181377,149346
3/10/2011,B6H11,1.6199,1.6214,1.6038,1.6048,-0.0145,247803,155907
3/11/2011,B6M11,1.605,1.6072,1.5959,1.6053,0.0005,153818,153104
3/14/2011,B6M11,1.6069,1.6184,1.601,1.6157,0.0104,121332,100509
3/15/2011,B6M11,1.6156,1.6169,1.5961,1.6076,-0.0081,125258,98181
3/16/2011,B6M11,1.6076,1.6115,1.597,1.6012,-0.0064,116258,96930
3/17/2011,B6M11,1.5973,1.6158,1.5967,1.612,0.0108,118590,95779
3/18/2011,B6M11,1.6129,1.6243,1.6043,1.6199,0.0079,123655,99935
3/21/2011,B6M11,1.6203,1.6312,1.619,1.6302,0.0103,97448,111474
3/22/2011,B6M11,1.6283,1.6385,1.6277,1.6365,0.0063,91917,117982
3/23/2011,B6M11,1.6353,1.6376,1.6202,1.6229,-0.0136,100763,122033
3/24/2011,B6M11,1.6225,1.6252,1.6075,1.6091,-0.0138,138885,109798
3/25/2011,B6M11,1.611,1.6127,1.599,1.5999,-0.0092,108877,109009
3/28/2011,B6M11,1.599,1.6023,1.5921,1.5986,-0.0013,105514,106800
3/29/2011,B6M11,1.5973,1.6027,1.5927,1.5975,-0.0011,90702,104506
3/30/2011,B6M11,1.5987,1.6069,1.5964,1.6054,0.0079,108264,99990
3/31/2011,B6M11,1.6057,1.6137,1.5999,1.6052,-0.0002,132394,98434
