Symbol: E6Z19,,,,,,,Study: VOL,
Date Time,Symbol,Open,High,Low,Close,Change,Volume,Open Interest
2/9/2011,E6H11,1.3622,1.3739,1.3604,1.3718,0.0097,357228,205692
2/10/2011,E6H11,1.3717,1.3724,1.3572,1.3586,-0.0132,343184,201573
2/11/2011,E6H11,1.3595,1.3617,1.3492,1.3534,-0.0052,350185,193026
2/14/2011,E6H11,1.3525,1.3555,1.3424,1.3478,-0.0056,290954,193725
2/15/2011,E6H11,1.3488,1.3547,1.3457,1.3489,0.0011,320676,193304
2/16/2011,E6H11,1.3485,1.3586,1.3458,1.3564,0.0075,418821,194940
2/17/2011,E6H11,1.3555,1.3617,1.3533,1.3601,0.0037,295258,192808
2/18/2011,E6H11,1.3605,1.3714,1.3542,1.3681,0.008,356146,205737
2/22/2011,E6H11,1.3687,1.3714,1.3523,1.3658,-0.0023,510403,210254
2/23/2011,E6H11,1.3653,1.3785,1.3651,1.3741,0.0083,313154,210294
2/24/2011,E6H11,1.3747,1.3819,1.3701,1.3805,0.0064,314290,210109
2/25/2011,E6H11,1.3799,1.3837,1.3721,1.3741,-0.0064,240669,206992
2/28/2011,E6H11,1.3745,1.3854,1.371,1.3801,0.006,274531,217568
3/1/2011,E6H11,1.3803,1.3853,1.3761,1.377,-0.0031,279455,217066
3/2/2011,E6H11,1.3774,1.389,1.3742,1.386,0.009,343817,225445
3/3/2011,E6H11,1.3863,1.3975,1.3831,1.3956,0.0096,458003,236492
3/4/2011,E6H11,1.3959,1.4007,1.3938,1.3985,0.0029,364829,253246
3/7/2011,E6H11,1.399,1.4035,1.3954,1.3966,-0.0019,277426,252467
3/8/2011,E6H11,1.3968,1.3988,1.386,1.3901,-0.0065,357667,263702
3/9/2011,E6H11,1.3904,1.3941,1.3854,1.3903,0.0002,346657,281199
3/10/2011,E6H11,1.3906,1.3924,1.3774,1.3795,-0.0108,537039,299019
3/11/2011,E6M11,1.3784,1.3898,1.3733,1.3869,0.0074,422357,308267
3/14/2011,E6M11,1.3948,1.3984,1.3869,1.3973,0.0104,273980,190745
3/15/2011,E6M11,1.3969,1.3995,1.3836,1.3978,0.0005,381005,190848
3/16/2011,E6M11,1.3977,1.3984,1.3848,1.3882,-0.0096,370510,184217
3/17/2011,E6M11,1.3904,1.4036,1.385,1.3988,0.0106,311287,188732
3/18/2011,E6M11,1.3999,1.4167,1.3962,1.4137,0.0149,289630,192068
3/21/2011,E6M11,1.4159,1.4221,1.412,1.4207,0.007,234011,191864
3/22/2011,E6M11,1.4197,1.4229,1.4159,1.4185,-0.0022,219463,194709
3/23/2011,E6M11,1.4183,1.4196,1.4066,1.4103,-0.0082,310797,201591
3/24/2011,E6M11,1.4076,1.4202,1.4035,1.4164,0.0061,292414,210653
3/25/2011,E6M11,1.4156,1.4176,1.4036,1.4051,-0.0113,237107,210159
3/28/2011,E6M11,1.4029,1.4097,1.4,1.4078,0.0027,237345,218273
3/29/2011,E6M11,1.4065,1.413,1.4026,1.4068,-0.001,277900,218177
3/30/2011,E6M11,1.4088,1.4129,1.4031,1.41,0.0032,293701,223451
3/31/2011,E6M11,1.4107,1.4214,1.4096,1.4181,0.0081,313317,226985
4/1/2011,E6M11,1.4151,1.4227,1.4041,1.4216,0.0035,402443,229814
4/4/2011,E6M11,1.4217,1.4249,1.4173,1.4198,-0.0018,204664,231717
